,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum
2872,2008-02-03,-6.2,-21.4,-13.3,0.0
2873,2008-02-04,-4.7,-22.6,-12.4,0.0
2874,2008-02-05,-3.9,-19.9,-10.3,0.0
2875,2008-02-06,-5.0,-18.6,-11.8,0.0
2876,2008-02-07,-4.6,-18.8,-10.4,0.0
2877,2008-02-08,-3.2,-15.9,-9.2,0.0
2878,2008-02-09,-2.7,-19.1,-8.7,0.0
2879,2008-02-10,-2.3,-13.8,-8.3,0.0
2880,2008-02-11,-2.9,-16.1,-8.9,0.0
2881,2008-02-12,-2.6,-16.4,-8.9,0.0
2882,2008-02-13,-2.2,-15.6,-8.7,0.0
2883,2008-02-14,-0.9,-16.2,-6.8,0.0
2884,2008-02-15,2.0,-9.6,-3.4,0.0
2885,2008-02-16,3.2,-9.4,-2.5,0.0
2886,2008-02-17,3.3,-10.2,-3.1,0.0
2887,2008-02-18,5.4,-11.9,-2.2,0.0
2888,2008-02-19,5.8,-9.5,-1.3,0.0
2889,2008-02-20,7.1,-8.1,-0.4,0.0
2890,2008-02-21,10.6,-9.1,3.9,0.0
2891,2008-02-22,10.6,-1.7,4.0,0.0
2892,2008-02-23,6.1,-5.4,0.8,0.0
2893,2008-02-24,4.1,-11.6,-2.3,0.0
2894,2008-02-25,3.6,-13.0,-2.6,0.0
2895,2008-02-26,6.2,-8.3,0.4,0.0
2896,2008-02-27,7.9,-7.3,1.4,0.0
2897,2008-02-28,11.2,-4.1,4.6,0.0
2898,2008-02-29,6.4,-5.8,1.0,1.9
2899,2008-03-01,11.0,-6.4,3.5,0.0
2900,2008-03-02,12.0,-4.1,4.1,0.0
2901,2008-03-03,13.4,-4.6,5.5,0.0
2902,2008-03-04,15.3,-3.5,7.3,0.0
2903,2008-03-05,14.7,2.2,9.0,0.0
2904,2008-03-06,14.5,-1.3,7.5,0.0
2905,2008-03-07,13.6,-1.2,7.4,0.0
2906,2008-03-08,14.6,-2.4,8.3,0.0
2907,2008-03-09,16.3,2.3,9.6,0.0
2908,2008-03-10,16.7,0.7,9.8,0.0
2909,2008-03-11,10.9,-4.8,3.5,0.6
2910,2008-03-12,13.6,-5.0,7.0,0.0
2911,2008-03-13,19.1,-0.8,9.1,0.0
2912,2008-03-14,13.2,-2.7,5.4,0.0
2913,2008-03-15,18.0,-2.9,9.6,0.0
2914,2008-03-16,21.2,2.9,12.7,0.0
2915,2008-03-17,19.1,1.8,12.3,0.0
2916,2008-03-18,20.5,6.2,13.2,0.0
2917,2008-03-19,16.3,-0.5,8.0,0.5
2918,2008-03-20,9.7,-3.7,3.7,0.0
2919,2008-03-21,13.7,-4.4,7.0,0.0
2920,2008-03-22,16.2,-0.8,9.0,0.0
2921,2008-03-23,17.3,-1.4,10.4,0.0
2922,2008-03-24,20.2,4.4,12.7,0.0
2923,2008-03-25,21.5,5.0,13.0,0.0
2924,2008-03-26,13.3,-0.2,7.1,0.2
2925,2008-03-27,11.2,-4.3,4.4,0.0
2926,2008-03-28,11.3,-3.9,6.4,0.0
2927,2008-03-29,12.3,-1.1,4.9,0.0
2928,2008-03-30,4.5,-6.1,0.4,0.8
2929,2008-03-31,8.7,-6.6,2.7,0.0
2930,2008-04-01,12.2,-4.5,5.5,0.0
2931,2008-04-02,15.2,-2.9,7.8,0.0
2932,2008-04-03,17.1,-0.8,10.2,0.0
2933,2008-04-04,17.0,2.4,10.6,0.0
2934,2008-04-05,21.1,2.5,14.1,0.0
2935,2008-04-06,23.9,6.7,16.6,0.0
2936,2008-04-07,21.0,6.3,14.3,0.0
2937,2008-04-08,23.0,3.4,14.4,0.0
2938,2008-04-09,16.0,3.0,10.2,0.0
2939,2008-04-10,15.5,1.1,9.1,0.0
2940,2008-04-11,14.8,-0.6,8.3,0.0
2941,2008-04-12,17.4,-0.7,10.3,0.0
2942,2008-04-13,19.8,-0.4,12.9,0.0
2943,2008-04-14,22.8,6.1,15.9,0.0
2944,2008-04-15,24.6,6.0,18.6,0.0
2945,2008-04-16,25.9,9.9,18.8,0.0
2946,2008-04-17,26.2,7.7,20.3,0.0
2947,2008-04-18,23.2,0.7,10.7,0.0
2948,2008-04-19,9.2,-1.9,4.1,0.0
2949,2008-04-20,8.7,-5.3,2.6,0.0
2950,2008-04-21,10.5,-4.4,4.7,0.0
2951,2008-04-22,14.0,-2.3,7.7,0.0
2952,2008-04-23,19.8,-1.0,11.9,0.0
2953,2008-04-24,22.7,2.1,15.3,0.0
2954,2008-04-25,23.0,7.9,16.7,0.0
2955,2008-04-26,23.8,10.9,17.7,0.0
2956,2008-04-27,27.6,11.9,21.4,0.0
2957,2008-04-28,29.3,10.8,21.1,0.0
2958,2008-04-29,20.5,8.2,15.5,0.0
2959,2008-04-30,27.6,9.1,20.0,0.0
2960,2008-05-01,19.6,8.4,14.4,0.0
2961,2008-05-02,12.8,0.5,7.2,1.8
2962,2008-05-03,19.6,2.2,13.2,0.0
2963,2008-05-04,24.9,6.8,18.0,0.0
2964,2008-05-05,26.5,9.5,19.6,0.0
2965,2008-05-06,22.5,11.4,17.3,0.0
2966,2008-05-07,17.5,5.0,12.1,0.1
2967,2008-05-08,18.9,5.9,13.7,0.0
2968,2008-05-09,24.2,7.0,17.0,0.0
2969,2008-05-10,28.0,8.2,20.7,0.0
2970,2008-05-11,30.9,12.5,23.9,0.0
2971,2008-05-12,31.2,15.7,24.5,0.0
2972,2008-05-13,31.0,16.8,24.9,0.0
2973,2008-05-14,32.1,16.6,26.1,0.2
2974,2008-05-15,33.2,16.5,26.2,0.0
2975,2008-05-16,32.0,16.4,25.1,0.0
2976,2008-05-17,31.3,16.8,25.4,0.0
2977,2008-05-18,31.7,15.0,25.2,0.0
2978,2008-05-19,30.2,15.5,23.5,0.0
2979,2008-05-20,29.1,16.1,22.9,0.0
2980,2008-05-21,27.0,15.9,22.1,0.0
2981,2008-05-22,29.3,15.2,23.5,0.0
2982,2008-05-23,31.4,16.7,26.2,0.0
2983,2008-05-24,32.3,18.0,26.3,0.0
2984,2008-05-25,28.2,12.6,21.6,0.0
2985,2008-05-26,28.2,13.7,21.6,0.0
2986,2008-05-27,29.7,14.5,23.2,0.0
2987,2008-05-28,30.9,16.1,24.7,0.0
2988,2008-05-29,31.5,18.2,26.1,0.0
2989,2008-05-30,33.0,16.7,26.2,0.0
2990,2008-05-31,33.1,18.1,26.8,0.0
2991,2008-06-01,34.8,17.4,28.3,0.0
2992,2008-06-02,36.2,19.0,29.8,0.0
2993,2008-06-03,37.1,19.2,29.3,0.0
2994,2008-06-04,30.8,17.3,25.3,0.8
2995,2008-06-05,31.4,18.6,25.7,0.0
2996,2008-06-06,31.0,18.2,26.0,0.0
2997,2008-06-07,33.8,18.2,27.6,0.0
2998,2008-06-08,35.2,19.9,29.3,0.0
2999,2008-06-09,35.7,20.7,28.5,0.1
3000,2008-06-10,35.0,18.5,28.2,0.0
3001,2008-06-11,37.1,18.1,27.4,0.0
3002,2008-06-12,29.9,17.1,23.9,0.0
3003,2008-06-13,24.5,12.7,19.3,0.1
3004,2008-06-14,29.9,14.5,23.7,0.0
3005,2008-06-15,32.9,16.4,26.2,0.0
3006,2008-06-16,34.4,19.4,28.6,0.0
3007,2008-06-17,31.7,20.3,26.9,0.0
3008,2008-06-18,24.9,17.4,21.1,2.1
3009,2008-06-19,26.4,12.1,19.8,0.7
3010,2008-06-20,30.1,12.9,22.5,0.0
3011,2008-06-21,23.8,11.7,18.3,0.1
3012,2008-06-22,28.8,13.2,22.6,0.0
3013,2008-06-23,32.4,16.2,25.9,0.0
3014,2008-06-24,33.0,17.8,26.8,0.0
3015,2008-06-25,33.6,18.0,27.2,0.0
3016,2008-06-26,34.5,19.2,28.7,0.0
3017,2008-06-27,32.1,18.4,26.3,0.2
3018,2008-06-28,32.0,17.3,26.1,0.0
3019,2008-06-29,33.8,18.4,27.4,0.0
3020,2008-06-30,37.1,21.1,31.2,0.0
3021,2008-07-01,37.8,21.9,30.7,0.0
3022,2008-07-02,32.1,18.7,26.2,0.0
3023,2008-07-03,32.3,17.8,26.4,0.0
3024,2008-07-04,35.3,17.7,28.8,0.0
3025,2008-07-05,35.5,19.4,29.8,0.0
3026,2008-07-06,34.7,19.4,28.8,0.0
3027,2008-07-07,33.7,20.6,28.5,0.0
3028,2008-07-08,33.2,17.5,26.5,0.1
3029,2008-07-09,32.7,17.8,25.7,0.0
3030,2008-07-10,31.2,18.4,25.2,0.0
3031,2008-07-11,33.6,20.6,28.1,0.0
3032,2008-07-12,32.2,17.3,26.3,0.0
3033,2008-07-13,32.4,18.4,27.2,0.0
3034,2008-07-14,34.9,20.7,30.0,0.0
3035,2008-07-15,36.5,22.7,30.4,0.0
3036,2008-07-16,30.9,18.5,25.3,0.5
3037,2008-07-17,30.7,18.3,25.0,0.3
3038,2008-07-18,33.3,19.7,27.3,0.0
3039,2008-07-19,35.9,21.3,30.0,0.0
3040,2008-07-20,34.8,21.9,28.7,0.1
3041,2008-07-21,34.3,21.2,28.4,0.0
3042,2008-07-22,34.0,21.2,27.7,0.0
3043,2008-07-23,30.1,19.2,26.1,0.0
3044,2008-07-24,35.2,19.8,29.5,0.0
3045,2008-07-25,33.0,19.8,27.6,0.0
3046,2008-07-26,33.8,20.6,27.6,0.0
3047,2008-07-27,34.3,22.1,28.8,0.0
3048,2008-07-28,36.8,23.4,31.2,0.0
3049,2008-07-29,33.2,21.7,27.7,0.0
3050,2008-07-30,27.4,18.5,23.9,0.2
3051,2008-07-31,29.7,19.1,25.7,0.0
3052,2008-08-01,33.5,19.8,28.6,0.0
3053,2008-08-02,35.9,21.3,30.3,0.0
3054,2008-08-03,37.8,22.0,31.7,0.0
3055,2008-08-04,39.7,21.4,32.7,0.0
3056,2008-08-05,37.9,16.1,26.9,0.0
3057,2008-08-06,25.0,14.6,20.5,0.0
3058,2008-08-07,29.8,15.0,24.4,0.0
3059,2008-08-08,33.4,17.5,27.3,0.0
3060,2008-08-09,34.9,19.7,28.4,0.0
3061,2008-08-10,34.2,20.1,28.1,0.0
3062,2008-08-11,34.7,21.2,28.7,0.0
3063,2008-08-12,34.9,20.9,28.8,0.0
3064,2008-08-13,35.0,21.3,29.3,0.0
3065,2008-08-14,33.8,19.0,27.8,0.0
3066,2008-08-15,32.4,18.7,26.8,0.0
3067,2008-08-16,33.7,19.0,27.8,0.0
3068,2008-08-17,35.1,19.7,28.1,0.0
3069,2008-08-18,33.1,20.4,27.5,0.0
3070,2008-08-19,23.3,11.2,18.8,0.4
3071,2008-08-20,21.2,9.5,15.8,0.2
3072,2008-08-21,26.9,9.7,20.0,0.0
3073,2008-08-22,29.9,12.2,23.4,0.0
3074,2008-08-23,30.4,16.1,24.3,0.0
3075,2008-08-24,30.4,15.9,24.1,0.0
3076,2008-08-25,29.4,13.4,22.6,0.0
3077,2008-08-26,31.3,13.5,24.8,0.0
3078,2008-08-27,29.1,11.6,20.9,0.3
3079,2008-08-28,16.9,8.2,12.6,4.2
3080,2008-08-29,22.5,8.3,16.6,0.0
3081,2008-08-30,26.6,9.6,19.4,0.0
3082,2008-08-31,29.9,11.3,22.7,0.0
3083,2008-09-01,25.6,11.2,20.0,0.0
3084,2008-09-02,27.1,10.9,20.6,0.0
3085,2008-09-03,28.4,13.0,22.0,0.0
3086,2008-09-04,28.2,12.4,20.9,0.0
3087,2008-09-05,27.3,12.8,20.8,0.0
3088,2008-09-06,32.9,15.0,25.6,0.0
3089,2008-09-07,14.9,3.9,10.9,1.5
3090,2008-09-08,18.5,3.5,12.2,0.0
3091,2008-09-09,20.9,4.0,14.4,0.0
3092,2008-09-10,25.0,7.2,17.7,0.0
3093,2008-09-11,27.7,8.2,19.9,0.0
3094,2008-09-12,28.4,10.3,21.0,0.0
3095,2008-09-13,27.4,11.0,20.8,0.0
3096,2008-09-14,27.3,10.5,20.0,0.0
3097,2008-09-15,27.7,10.7,20.9,0.0
3098,2008-09-16,29.4,11.4,21.8,0.0
3099,2008-09-17,29.8,11.0,23.2,0.0
3100,2008-09-18,31.0,14.1,23.2,0.0
3101,2008-09-19,30.6,14.0,23.3,0.0
3102,2008-09-20,28.7,12.6,21.6,0.6
3103,2008-09-21,22.7,11.4,16.5,0.3
3104,2008-09-22,24.1,10.0,18.2,0.0
3105,2008-09-23,23.0,9.4,16.5,0.0
3106,2008-09-24,21.9,9.3,15.7,0.0
3107,2008-09-25,23.4,9.3,17.4,0.0
3108,2008-09-26,23.2,10.8,18.2,0.0
3109,2008-09-27,25.9,10.5,18.9,0.0
3110,2008-09-28,27.3,10.0,19.7,0.0
3111,2008-09-29,28.1,10.4,20.0,0.0
3112,2008-09-30,28.8,10.4,20.0,0.0
3113,2008-10-01,27.8,10.1,20.0,0.0
3114,2008-10-02,25.2,10.1,17.6,0.0
3115,2008-10-03,23.4,9.0,16.2,0.2
3116,2008-10-04,22.5,8.0,15.7,0.0
3117,2008-10-05,22.3,11.2,16.4,0.0
3118,2008-10-06,20.2,7.2,14.4,0.0
3119,2008-10-07,19.5,5.3,13.1,0.0
3120,2008-10-08,19.3,4.1,12.4,0.0
3121,2008-10-09,20.6,4.6,13.2,0.0
3122,2008-10-10,19.9,5.4,13.4,0.0
3123,2008-10-11,21.6,7.5,14.9,0.0
3124,2008-10-12,21.3,6.6,13.8,0.0
3125,2008-10-13,18.9,5.0,11.9,0.0
3126,2008-10-14,21.4,5.2,13.4,0.0
3127,2008-10-15,19.1,3.6,11.7,0.0
3128,2008-10-16,15.0,3.5,10.3,0.2
3129,2008-10-17,16.1,2.4,9.6,0.0
3130,2008-10-18,19.3,3.6,11.6,0.0
3131,2008-10-19,20.0,3.2,12.2,0.0
3132,2008-10-20,18.9,1.5,9.2,0.0
3133,2008-10-21,6.0,-3.9,1.7,0.1
3134,2008-10-22,10.0,-4.5,3.3,0.0
3135,2008-10-23,9.9,-4.1,3.0,0.0
3136,2008-10-24,11.4,-4.9,3.8,0.0
3137,2008-10-25,12.6,-4.3,4.5,0.0
3138,2008-10-26,13.5,-5.2,4.9,0.0
3139,2008-10-27,13.8,-1.4,6.2,0.0
3140,2008-10-28,12.3,-3.2,5.7,0.0
3141,2008-10-29,12.5,-1.9,5.7,0.0
3142,2008-10-30,12.2,-2.9,5.7,0.0
3143,2008-10-31,13.0,-3.4,5.3,0.0
3144,2008-11-01,13.7,-3.0,5.8,0.0
3145,2008-11-02,13.3,-2.6,5.4,0.0
3146,2008-11-03,11.3,-3.2,4.0,0.0
3147,2008-11-04,10.4,-0.5,4.5,0.0
3148,2008-11-05,12.4,-2.4,5.4,0.0
3149,2008-11-06,11.7,-3.0,4.4,0.0
3150,2008-11-07,11.3,-2.9,4.9,0.2
3151,2008-11-08,13.1,-3.5,5.2,0.0
3152,2008-11-09,11.3,-2.4,4.8,0.0
3153,2008-11-10,9.8,-1.5,4.4,0.0
3154,2008-11-11,6.3,-4.1,0.8,2.2
3155,2008-11-12,2.7,-10.0,-2.8,0.0
3156,2008-11-13,3.4,-10.6,-2.2,0.0
3157,2008-11-14,4.1,-7.5,-2.0,0.0
3158,2008-11-15,4.9,-8.9,-1.5,0.0
3159,2008-11-16,3.7,-10.2,-2.4,0.0
3160,2008-11-17,2.8,-11.1,-3.9,0.0
3161,2008-11-18,3.2,-11.3,-4.5,0.0
3162,2008-11-19,2.9,-11.0,-4.1,0.0
3163,2008-11-20,3.0,-12.3,-4.2,0.0
3164,2008-11-21,3.1,-12.1,-3.6,0.0
3165,2008-11-22,3.6,-9.6,-2.7,0.0
3166,2008-11-23,3.5,-10.2,-3.3,0.0
3167,2008-11-24,3.4,-11.0,-3.4,0.0
3168,2008-11-25,5.3,-10.4,-2.7,0.0
3169,2008-11-26,6.9,-11.2,-2.9,0.0
3170,2008-11-27,4.0,-8.5,-2.6,0.0
3171,2008-11-28,4.3,-9.7,-3.2,0.0
3172,2008-11-29,5.7,-9.7,-2.0,0.0
3173,2008-11-30,5.7,-8.2,-1.1,0.0
3174,2008-12-01,6.2,-9.0,-1.9,0.0
3175,2008-12-02,1.5,-12.8,-5.8,0.0
3176,2008-12-03,-4.7,-19.5,-11.0,0.0
3177,2008-12-04,-3.2,-20.7,-11.4,0.0
3178,2008-12-05,-0.9,-16.1,-8.2,0.0
3179,2008-12-06,0.1,-13.1,-6.1,0.0
3180,2008-12-07,3.5,-10.1,-3.3,0.0
3181,2008-12-08,4.7,-7.5,-2.6,0.0
3182,2008-12-09,4.6,-10.1,-2.6,0.0
3183,2008-12-10,3.5,-11.0,-3.2,0.0
3184,2008-12-11,3.2,-11.1,-4.0,0.0
3185,2008-12-12,-0.3,-11.2,-5.3,0.0
3186,2008-12-13,1.3,-12.1,-5.8,0.0
3187,2008-12-14,1.6,-12.4,-5.5,0.0
3188,2008-12-15,1.4,-11.3,-5.4,0.0
3189,2008-12-16,1.8,-12.5,-5.8,0.0
3190,2008-12-17,2.1,-12.2,-4.7,0.0
3191,2008-12-18,2.1,-11.8,-4.5,0.0
3192,2008-12-19,-1.9,-13.1,-6.9,0.0
3193,2008-12-20,2.9,-14.2,-4.7,0.0
3194,2008-12-21,-2.7,-11.7,-6.7,0.0
3195,2008-12-22,-3.9,-15.8,-10.1,0.0
3196,2008-12-23,-2.9,-15.2,-8.5,0.0
3197,2008-12-24,-2.1,-13.5,-8.0,0.6
3198,2008-12-25,-1.9,-14.1,-7.8,0.0
3199,2008-12-26,-4.0,-14.7,-8.1,1.5
3200,2008-12-27,-8.0,-20.9,-13.2,0.0
3201,2008-12-28,-5.9,-21.6,-13.5,0.0
3202,2008-12-29,-4.5,-19.8,-11.5,0.0
3203,2008-12-30,-3.2,-17.6,-10.2,0.0
3204,2008-12-31,-3.7,-16.7,-9.7,0.0
3205,2009-01-01,-3.0,-17.4,-10.3,0.0
3206,2009-01-02,-2.5,-16.1,-9.7,0.0
3207,2009-01-03,-3.6,-16.9,-10.5,0.0
3208,2009-01-04,-2.2,-18.6,-10.6,0.0
3209,2009-01-05,-5.3,-17.8,-10.3,0.0
3210,2009-01-06,-4.7,-17.7,-10.4,0.0
3211,2009-01-07,-3.8,-19.1,-11.4,0.0
3212,2009-01-08,-2.6,-19.1,-10.4,0.0
3213,2009-01-09,-2.7,-16.5,-10.2,0.0
3214,2009-01-10,-2.5,-17.1,-10.1,0.0
3215,2009-01-11,-1.6,-18.1,-9.9,0.0
3216,2009-01-12,-2.9,-17.1,-9.0,0.0
3217,2009-01-13,-1.7,-17.4,-9.3,0.0
3218,2009-01-14,-0.8,-17.1,-7.1,0.0
3219,2009-01-15,-0.5,-14.0,-6.8,0.0
3220,2009-01-16,-0.3,-14.3,-7.2,0.0
3221,2009-01-17,0.1,-13.6,-6.9,0.0
3222,2009-01-18,1.7,-13.6,-5.1,0.0
3223,2009-01-19,1.5,-11.3,-4.6,0.0
3224,2009-01-20,3.1,-9.2,-2.9,0.0
3225,2009-01-21,1.7,-11.3,-4.9,0.0
3226,2009-01-22,-4.4,-18.1,-10.5,0.0
3227,2009-01-23,-4.4,-19.3,-11.5,0.0
3228,2009-01-24,-2.1,-17.4,-7.3,0.0
3229,2009-01-25,-0.6,-12.9,-6.3,0.0
3230,2009-01-26,1.6,-14.6,-6.5,0.0
3231,2009-01-27,1.9,-14.4,-5.9,0.0
3232,2009-01-28,2.1,-11.6,-3.9,0.0
3233,2009-01-29,3.9,-11.6,-3.7,0.0
3234,2009-01-30,3.7,-11.1,-3.1,0.0
3235,2009-01-31,5.1,-9.1,-2.4,0.0
3236,2009-02-01,4.6,-7.8,-2.1,0.0
3237,2009-02-02,4.6,-9.7,-2.0,0.0
3238,2009-02-03,7.0,-7.8,-0.2,0.0
3239,2009-02-04,6.5,-8.7,-0.2,0.0
3240,2009-02-05,8.5,-9.2,1.1,0.0
3241,2009-02-06,5.8,-4.3,0.6,0.0
3242,2009-02-07,3.8,-7.4,-1.1,0.0
3243,2009-02-08,5.9,-6.6,-0.3,0.0
3244,2009-02-09,7.1,-6.8,-0.0,0.0
3245,2009-02-10,7.3,-6.1,1.1,0.0
3246,2009-02-11,6.1,-6.1,0.9,0.2
3247,2009-02-12,0.9,-10.9,-3.8,0.0
3248,2009-02-13,0.1,-12.9,-5.9,0.0
3249,2009-02-14,1.1,-14.8,-5.0,0.0
3250,2009-02-15,3.5,-10.1,-2.1,0.0
3251,2009-02-16,4.3,-8.1,-1.5,0.0
3252,2009-02-17,7.0,-8.9,-1.1,0.4
3253,2009-02-18,-4.4,-13.9,-8.3,0.0
3254,2009-02-19,0.4,-17.7,-6.6,0.0
3255,2009-02-20,3.6,-13.7,-3.0,0.0
3256,2009-02-21,3.6,-8.8,-1.3,0.0
3257,2009-02-22,0.9,-9.0,-3.8,0.0
3258,2009-02-23,1.7,-10.5,-4.4,0.0
3259,2009-02-24,3.2,-11.9,-4.2,0.0
3260,2009-02-25,3.5,-14.1,-3.9,0.0
3261,2009-02-26,5.0,-12.3,-1.9,0.0
3262,2009-02-27,6.3,-9.4,-0.2,0.0
3263,2009-02-28,6.7,-9.3,-0.1,0.0
3264,2009-03-01,8.7,-8.4,1.5,0.0
3265,2009-03-02,7.7,-5.2,1.5,0.0
3266,2009-03-03,7.3,-9.1,0.1,0.0
3267,2009-03-04,7.3,-9.9,0.6,0.0
3268,2009-03-05,9.7,-6.0,2.1,0.0
3269,2009-03-06,9.3,-6.3,2.7,0.0
3270,2009-03-07,10.6,-6.1,3.0,0.0
3271,2009-03-08,11.3,-5.5,3.4,0.0
3272,2009-03-09,13.1,-5.5,6.1,0.0
3273,2009-03-10,9.5,-5.7,1.0,0.1
3274,2009-03-11,2.1,-7.9,-3.1,0.0
3275,2009-03-12,0.1,-9.1,-4.2,0.0
3276,2009-03-13,6.7,-9.9,0.7,0.0
3277,2009-03-14,10.7,-4.4,4.2,0.0
3278,2009-03-15,14.8,-5.0,6.9,0.0
3279,2009-03-16,18.0,0.6,9.7,0.0
3280,2009-03-17,20.1,0.2,11.2,0.0
3281,2009-03-18,17.7,3.7,11.1,0.0
3282,2009-03-19,21.0,3.2,12.2,0.0
3283,2009-03-20,11.5,-5.6,4.5,0.0
3284,2009-03-21,12.2,-6.6,5.0,0.0
3285,2009-03-22,15.1,-4.0,7.8,0.0
3286,2009-03-23,16.6,0.8,10.0,0.0
3287,2009-03-24,20.7,1.4,12.1,0.0
3288,2009-03-25,18.6,0.6,11.2,0.0
3289,2009-03-26,13.8,2.7,8.1,0.0
3290,2009-03-27,16.2,2.3,9.7,0.0
3291,2009-03-28,17.9,1.1,10.8,0.0
3292,2009-03-29,18.3,0.4,11.2,0.0
3293,2009-03-30,18.6,1.1,11.1,0.0
3294,2009-03-31,18.4,2.1,12.6,0.0
3295,2009-04-01,19.3,2.5,12.5,0.0
3296,2009-04-02,16.6,1.9,10.7,0.0
3297,2009-04-03,18.9,4.1,12.3,0.0
3298,2009-04-04,21.6,5.6,15.2,0.0
3299,2009-04-05,21.5,7.5,15.0,0.0
3300,2009-04-06,25.4,7.4,18.4,0.0
3301,2009-04-07,27.3,9.8,19.1,0.0
3302,2009-04-08,20.4,7.6,15.1,0.0
3303,2009-04-09,23.7,5.5,17.0,0.0
3304,2009-04-10,24.1,10.0,17.8,0.0
3305,2009-04-11,25.4,8.9,18.5,0.0
3306,2009-04-12,27.2,8.1,20.4,0.0
3307,2009-04-13,25.9,9.1,19.4,0.0
3308,2009-04-14,25.7,9.0,18.8,0.0
3309,2009-04-15,29.7,12.6,22.6,0.0
3310,2009-04-16,30.0,6.7,19.6,0.0
3311,2009-04-17,20.1,4.3,13.0,0.0
3312,2009-04-18,22.5,4.1,13.8,0.0
3313,2009-04-19,20.3,3.2,13.6,0.0
3314,2009-04-20,22.6,7.0,15.9,0.0
3315,2009-04-21,21.5,8.2,15.1,0.0
3316,2009-04-22,23.9,9.0,17.2,0.0
3317,2009-04-23,19.6,3.7,12.9,0.0
3318,2009-04-24,19.4,4.3,13.2,0.0
3319,2009-04-25,21.2,5.1,15.3,0.0
3320,2009-04-26,24.5,8.3,18.9,0.0
3321,2009-04-27,25.1,8.6,18.5,0.0
3322,2009-04-28,25.0,10.4,18.8,0.0
3323,2009-04-29,19.5,2.8,10.7,0.1
3324,2009-04-30,15.8,3.5,10.6,0.0
3325,2009-05-01,20.8,4.3,14.4,0.0
3326,2009-05-02,24.6,6.9,17.7,0.0
3327,2009-05-03,28.6,8.6,21.0,0.0
3328,2009-05-04,31.4,12.2,24.5,0.0
3329,2009-05-05,32.2,17.3,24.7,0.0
3330,2009-05-06,30.9,13.6,23.6,0.0
3331,2009-05-07,24.6,9.7,18.4,0.0
3332,2009-05-08,22.0,3.5,13.9,0.0
3333,2009-05-09,19.3,4.2,12.4,0.0
3334,2009-05-10,19.1,5.0,13.5,0.0
3335,2009-05-11,23.5,7.6,18.0,0.0
3336,2009-05-12,23.3,11.6,18.4,0.0
3337,2009-05-13,25.2,10.1,19.1,0.0
3338,2009-05-14,27.1,11.5,21.0,0.0
3339,2009-05-15,23.7,9.8,18.4,0.4
3340,2009-05-16,26.2,11.6,20.9,0.0
3341,2009-05-17,26.9,13.0,20.7,0.0
3342,2009-05-18,24.7,13.4,20.1,0.0
3343,2009-05-19,29.7,12.0,21.8,0.0
3344,2009-05-20,20.6,7.4,14.7,0.0
3345,2009-05-21,25.3,9.0,19.0,0.0
3346,2009-05-22,27.8,12.0,21.0,0.0
3347,2009-05-23,26.2,11.3,19.5,0.0
3348,2009-05-24,29.1,12.2,22.4,0.0
3349,2009-05-25,31.0,11.1,23.0,0.0
3350,2009-05-26,21.9,5.8,13.5,0.0
3351,2009-05-27,18.4,6.6,13.4,0.0
3352,2009-05-28,24.0,8.4,17.7,0.0
3353,2009-05-29,26.8,9.6,20.0,0.0
3354,2009-05-30,28.4,11.3,22.0,0.0
3355,2009-05-31,32.0,13.3,24.5,0.0
3356,2009-06-01,29.6,12.9,22.7,0.0
3357,2009-06-02,32.2,14.6,25.2,0.0
3358,2009-06-03,34.0,12.2,25.5,0.0
3359,2009-06-04,23.1,7.9,16.8,0.0
3360,2009-06-05,25.6,9.7,19.1,0.0
3361,2009-06-06,27.6,12.6,20.9,0.0
3362,2009-06-07,27.8,14.1,21.9,0.0
3363,2009-06-08,30.6,16.9,24.8,0.0
3364,2009-06-09,31.1,19.0,25.7,0.0
3365,2009-06-10,28.2,17.0,23.7,0.0
3366,2009-06-11,30.3,15.4,24.6,0.0
3367,2009-06-12,31.3,16.3,25.5,0.0
3368,2009-06-13,33.0,17.3,26.0,0.0
3369,2009-06-14,28.4,13.4,21.9,0.0
3370,2009-06-15,27.9,12.9,21.7,0.0
3371,2009-06-16,32.7,14.9,25.7,0.0
3372,2009-06-17,32.2,14.0,24.1,0.0
3373,2009-06-18,19.0,8.2,14.5,0.0
3374,2009-06-19,25.7,10.0,20.1,0.0
3375,2009-06-20,30.4,14.4,24.2,0.0
3376,2009-06-21,29.5,15.4,23.6,0.0
3377,2009-06-22,32.0,13.6,25.6,0.0
3378,2009-06-23,34.2,15.1,27.2,0.0
3379,2009-06-24,35.8,18.9,29.0,0.0
3380,2009-06-25,33.9,17.5,26.2,0.0
3381,2009-06-26,29.2,14.9,22.9,0.0
3382,2009-06-27,30.5,14.3,24.3,0.0
3383,2009-06-28,32.4,16.5,26.0,0.0
3384,2009-06-29,34.9,18.1,28.3,0.0
3385,2009-06-30,35.5,17.6,27.1,0.0
3386,2009-07-01,25.5,13.1,18.9,1.6
3387,2009-07-02,21.6,12.7,17.8,0.0
3388,2009-07-03,26.2,12.6,20.8,0.0
3389,2009-07-04,32.1,16.4,26.5,0.0
3390,2009-07-05,36.4,22.2,30.7,0.0
3391,2009-07-06,35.1,22.0,30.4,0.0
3392,2009-07-07,33.4,21.2,28.0,0.0
3393,2009-07-08,33.4,18.8,27.7,0.0
