,open,close,high,low
2021-02-22,349.0,351.25,351.25,347.0
2021-02-19,354.25,348.5,357.0,345.25
2021-02-18,352.0,353.25,354.0,350.5
2021-02-17,353.5,352.75,353.5,350.0
2021-02-16,350.0,353.25,354.5,350.0
2021-02-12,350.5,350.75,351.0,349.0
2021-02-11,352.25,350.5,352.25,347.0
2021-02-10,354.0,348.25,354.0,346.5
2021-02-09,356.25,354.0,357.0,351.0
2021-02-08,349.5,355.0,358.0,349.5
2021-02-05,347.25,349.25,350.5,347.25
2021-02-04,348.75,349.75,350.0,345.25
2021-02-03,346.0,349.0,349.0,342.5
2021-02-02,347.5,345.5,349.75,341.25
2021-02-01,351.25,347.5,354.0,346.25
2021-01-29,349.25,349.5,352.25,346.25
2021-01-28,353.0,346.75,355.5,344.5
2021-01-27,355.5,352.5,357.5,348.5
2021-01-26,358.25,354.75,358.25,351.25
2021-01-25,346.25,354.5,358.75,341.25
2021-01-22,360.5,345.25,361.75,340.5
2021-01-21,363.75,360.5,365.0,360.5
2021-01-20,362.5,364.0,365.0,354.25
2021-01-19,365.75,362.5,367.5,360.5
2021-01-15,367.25,366.0,368.0,364.0
2021-01-14,362.25,367.75,367.75,360.5
2021-01-13,362.25,361.75,366.25,358.5
2021-01-12,355.25,362.0,365.25,353.25
2021-01-11,352.75,354.75,357.5,352.75
2021-01-08,355.5,357.75,360.25,355.0
2021-01-07,361.0,355.25,361.0,352.25
2021-01-06,362.75,359.75,363.25,357.0
2021-01-05,353.25,363.25,366.5,352.25
2021-01-04,361.0,356.0,370.0,353.75
2020-12-31,349.75,360.75,363.0,345.75
2020-12-30,338.5,349.0,349.75,338.25
2020-12-29,337.0,339.0,340.0,336.5
2020-12-28,336.5,336.75,339.25,335.25
2020-12-24,335.75,335.5,337.5,335.0
2020-12-23,335.25,336.25,338.0,331.5
2020-12-22,337.5,336.75,338.5,335.0
2020-12-21,337.75,337.75,339.0,335.0
2020-12-18,335.5,337.75,341.0,334.5
2020-12-17,334.25,336.75,338.0,333.5
2020-12-16,334.25,336.0,338.75,333.75
2020-12-15,335.75,334.0,336.75,329.5
2020-12-14,344.75,344.75,344.75,344.75
2020-12-11,344.75,344.75,344.75,344.75
2020-12-10,339.0,339.0,339.0,339.0
2020-12-09,334.5,334.5,334.5,334.5
2020-12-08,348.75,330.25,349.0,330.25
2020-12-07,325.0,325.0,325.0,325.0
2020-12-04,313.25,313.25,313.25,311.0
2020-12-03,303.75,303.75,303.75,303.0
2020-12-02,288.0,294.5,324.25,288.0
